location,target,type,unit,bin_start_incl,bin_end_notincl,value
HHS Region 1,1 wk ahead,Bin,percent,3.1,3.2,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,3.2,3.3,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,3.3,3.4,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,3.4,3.5,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,3.5,3.6,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,3.6,3.7,0.000684036194286679
HHS Region 1,1 wk ahead,Bin,percent,3.7,3.8,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,3.8,3.9,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,3.9,4.0,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,4.0,4.1,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,4.1,4.2,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,4.2,4.3,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,4.3,4.4,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,4.4,4.5,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,4.5,4.6,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,4.6,4.7,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,4.7,4.8,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,4.8,4.9,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,4.9,5.0,0.000684036194286679
HHS Region 1,1 wk ahead,Bin,percent,5.0,5.1,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,5.1,5.2,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,5.2,5.3,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,5.3,5.4,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,5.4,5.5,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,5.5,5.6,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,5.6,5.7,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,5.7,5.8,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,5.8,5.9,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,5.9,6.0,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,6.0,6.1,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,6.1,6.2,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,6.2,6.3,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,6.3,6.4,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,6.4,6.5,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,6.5,6.6,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,6.6,6.7,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,6.7,6.8,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,6.8,6.9,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,6.9,7.0,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,7.0,7.1,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,7.1,7.2,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,7.2,7.3,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,7.3,7.4,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,7.4,7.5,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,7.5,7.6,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,7.6,7.7,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,7.7,7.8,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,7.8,7.9,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,7.9,8.0,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,8.0,8.1,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,8.1,8.2,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,8.2,8.3,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,8.3,8.4,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,8.4,8.5,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,8.5,8.6,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,8.6,8.7,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,8.7,8.8,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,8.8,8.9,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,8.9,9.0,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,9.0,9.1,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,9.1,9.2,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,9.2,9.3,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,9.3,9.4,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,9.4,9.5,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,9.5,9.6,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,9.6,9.7,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,9.7,9.8,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,9.8,9.9,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,9.9,10.0,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,10.0,10.1,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,10.1,10.2,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,10.2,10.3,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,10.3,10.4,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,10.4,10.5,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,10.5,10.6,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,10.6,10.7,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,10.7,10.8,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,10.8,10.9,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,10.9,11.0,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,11.0,11.1,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,11.1,11.2,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,11.2,11.3,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,11.3,11.4,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,11.4,11.5,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,11.5,11.6,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,11.6,11.7,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,11.7,11.8,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,11.8,11.9,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,11.9,12.0,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,12.0,12.1,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,12.1,12.2,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,12.2,12.3,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,12.3,12.4,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,12.4,12.5,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,12.5,12.6,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,12.6,12.7,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,12.7,12.8,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,12.8,12.9,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,12.9,13.0,1.76010307617116e-05
HHS Region 1,1 wk ahead,Bin,percent,13.0,100.0,1.76010307617116e-05
HHS Region 1,2 wk ahead,Bin,percent,0.0,0.1,1.76010307724715e-05
HHS Region 1,2 wk ahead,Bin,percent,0.1,0.2,0.000104452123960497
HHS Region 1,2 wk ahead,Bin,percent,0.2,0.3,0.000799260868856514
HHS Region 1,2 wk ahead,Bin,percent,0.3,0.4,0.00428922173333609
HHS Region 1,2 wk ahead,Bin,percent,0.4,0.5,0.00679198629370949
HHS Region 1,2 wk ahead,Bin,percent,0.5,0.6,0.0138781782275885
HHS Region 1,2 wk ahead,Bin,percent,0.6,0.7,0.0208840450751963
HHS Region 1,2 wk ahead,Bin,percent,0.7,0.8,0.0279642562498923
HHS Region 1,2 wk ahead,Bin,percent,0.8,0.9,0.0368497060932515
HHS Region 1,2 wk ahead,Bin,percent,0.9,1.0,0.0472053278759924
HHS Region 1,2 wk ahead,Bin,percent,1.0,1.1,0.0631952841482215
HHS Region 1,2 wk ahead,Bin,percent,1.1,1.2,0.0782520100505842
HHS Region 1,2 wk ahead,Bin,percent,1.2,1.3,0.0893998451381014
HHS Region 1,2 wk ahead,Bin,percent,1.3,1.4,0.0941594836905778
HHS Region 1,2 wk ahead,Bin,percent,1.4,1.5,0.108474734775237
HHS Region 1,2 wk ahead,Bin,percent,1.5,1.6,0.116006780304555
HHS Region 1,2 wk ahead,Bin,percent,1.6,1.7,0.101533563753009
HHS Region 1,2 wk ahead,Bin,percent,1.7,1.8,0.0645942218254195
HHS Region 1,2 wk ahead,Bin,percent,1.8,1.9,0.0468459813782895
HHS Region 1,2 wk ahead,Bin,percent,1.9,2.0,0.0266849884864404
HHS Region 1,2 wk ahead,Bin,percent,2.0,2.1,0.0138195821105122
HHS Region 1,2 wk ahead,Bin,percent,2.1,2.2,0.00878247446124208
HHS Region 1,2 wk ahead,Bin,percent,2.2,2.3,0.0078394476677281
HHS Region 1,2 wk ahead,Bin,percent,2.3,2.4,0.00533154646785132
HHS Region 1,2 wk ahead,Bin,percent,2.4,2.5,0.0038176384384652
HHS Region 1,2 wk ahead,Bin,percent,2.5,2.6,0.00260959903649393
HHS Region 1,2 wk ahead,Bin,percent,2.6,2.7,0.00170525581532713
HHS Region 1,2 wk ahead,Bin,percent,2.7,2.8,0.000886112212647443
HHS Region 1,2 wk ahead,Bin,percent,2.8,2.9,0.00153836061366696
HHS Region 1,2 wk ahead,Bin,percent,2.9,3.0,0.000414099468567843
HHS Region 1,2 wk ahead,Bin,percent,3.0,3.1,0.000313490730086789
HHS Region 1,2 wk ahead,Bin,percent,3.1,3.2,0.000278154421428942
HHS Region 1,2 wk ahead,Bin,percent,3.2,3.3,0.000857738520493391
HHS Region 1,2 wk ahead,Bin,percent,3.3,3.4,0.000437669873430898
HHS Region 1,2 wk ahead,Bin,percent,3.4,3.5,0.000120847263275236
HHS Region 1,2 wk ahead,Bin,percent,3.5,3.6,0.000684036305944022
HHS Region 1,2 wk ahead,Bin,percent,3.6,3.7,1.76011709618274e-05
HHS Region 1,2 wk ahead,Bin,percent,3.7,3.8,1.76012826144679e-05
HHS Region 1,2 wk ahead,Bin,percent,3.8,3.9,1.76315465966841e-05
HHS Region 1,2 wk ahead,Bin,percent,3.9,4.0,1.76010870124764e-05
HHS Region 1,2 wk ahead,Bin,percent,4.0,4.1,1.76011709618303e-05
HHS Region 1,2 wk ahead,Bin,percent,4.1,4.2,1.76011986651164e-05
HHS Region 1,2 wk ahead,Bin,percent,4.2,4.3,0.00054346213558651
HHS Region 1,2 wk ahead,Bin,percent,4.3,4.4,1.76010870124758e-05
HHS Region 1,2 wk ahead,Bin,percent,4.4,4.5,1.76313786979845e-05
HHS Region 1,2 wk ahead,Bin,percent,4.5,4.6,1.76010584696965e-05
HHS Region 1,2 wk ahead,Bin,percent,4.6,4.7,1.76011986651131e-05
HHS Region 1,2 wk ahead,Bin,percent,4.7,4.8,3.39656821449454e-05
HHS Region 1,2 wk ahead,Bin,percent,4.8,4.9,3.39656821449453e-05
HHS Region 1,2 wk ahead,Bin,percent,4.9,5.0,1.7601114715762e-05
HHS Region 1,2 wk ahead,Bin,percent,5.0,5.1,3.39657098482314e-05
HHS Region 1,2 wk ahead,Bin,percent,5.1,5.2,1.76010870124759e-05
HHS Region 1,2 wk ahead,Bin,percent,5.2,5.3,1.76010307664105e-05
HHS Region 1,2 wk ahead,Bin,percent,5.3,5.4,1.76313786979814e-05
HHS Region 1,2 wk ahead,Bin,percent,5.4,5.5,1.76010584696966e-05
HHS Region 1,2 wk ahead,Bin,percent,5.5,5.6,1.76011147157617e-05
HHS Region 1,2 wk ahead,Bin,percent,5.6,5.7,1.76010307664105e-05
HHS Region 1,2 wk ahead,Bin,percent,5.7,5.8,1.7601087012476e-05
HHS Region 1,2 wk ahead,Bin,percent,5.8,5.9,1.76010870124762e-05
HHS Region 1,2 wk ahead,Bin,percent,5.9,6.0,1.76010584696964e-05
HHS Region 1,2 wk ahead,Bin,percent,6.0,6.1,1.76011424190475e-05
HHS Region 1,2 wk ahead,Bin,percent,6.1,6.2,0.000210244498417454
HHS Region 1,2 wk ahead,Bin,percent,6.2,6.3,1.76010584696963e-05
HHS Region 1,2 wk ahead,Bin,percent,6.3,6.4,1.76010584696964e-05
HHS Region 1,2 wk ahead,Bin,percent,6.4,6.5,1.76010584696964e-05
HHS Region 1,2 wk ahead,Bin,percent,6.5,6.6,1.76011147157617e-05
HHS Region 1,2 wk ahead,Bin,percent,6.6,6.7,0.000210244442171389
HHS Region 1,2 wk ahead,Bin,percent,6.7,6.8,1.76010870124758e-05
HHS Region 1,2 wk ahead,Bin,percent,6.8,6.9,1.76010584696967e-05
HHS Region 1,2 wk ahead,Bin,percent,6.9,7.0,1.76010870124757e-05
HHS Region 1,2 wk ahead,Bin,percent,7.0,7.1,1.76010584696966e-05
HHS Region 1,2 wk ahead,Bin,percent,7.1,7.2,1.76010307664104e-05
HHS Region 1,2 wk ahead,Bin,percent,7.2,7.3,1.76010307664107e-05
HHS Region 1,2 wk ahead,Bin,percent,7.3,7.4,1.76010307664104e-05
HHS Region 1,2 wk ahead,Bin,percent,7.4,7.5,1.76010870124757e-05
HHS Region 1,2 wk ahead,Bin,percent,7.5,7.6,1.76010584696964e-05
HHS Region 1,2 wk ahead,Bin,percent,7.6,7.7,1.76010307664104e-05
HHS Region 1,2 wk ahead,Bin,percent,7.7,7.8,1.76010307664107e-05
HHS Region 1,2 wk ahead,Bin,percent,7.8,7.9,1.76010584696963e-05
HHS Region 1,2 wk ahead,Bin,percent,7.9,8.0,1.76010584696963e-05
HHS Region 1,2 wk ahead,Bin,percent,8.0,8.1,1.76010307664104e-05
HHS Region 1,2 wk ahead,Bin,percent,8.1,8.2,1.76010307664105e-05
HHS Region 1,2 wk ahead,Bin,percent,8.2,8.3,1.76010307664104e-05
HHS Region 1,2 wk ahead,Bin,percent,8.3,8.4,1.76010307664104e-05
HHS Region 1,2 wk ahead,Bin,percent,8.4,8.5,1.76010307664104e-05
HHS Region 1,2 wk ahead,Bin,percent,8.5,8.6,1.76010870124758e-05
HHS Region 1,2 wk ahead,Bin,percent,8.6,8.7,1.76010307664104e-05
HHS Region 1,2 wk ahead,Bin,percent,8.7,8.8,1.76010307664104e-05
HHS Region 1,2 wk ahead,Bin,percent,8.8,8.9,1.76010584696963e-05
HHS Region 1,2 wk ahead,Bin,percent,8.9,9.0,1.76010307664104e-05
HHS Region 1,2 wk ahead,Bin,percent,9.0,9.1,1.76010870124758e-05
HHS Region 1,2 wk ahead,Bin,percent,9.1,9.2,1.76010584696963e-05
HHS Region 1,2 wk ahead,Bin,percent,9.2,9.3,1.76010307664105e-05
HHS Region 1,2 wk ahead,Bin,percent,9.3,9.4,1.76010307664104e-05
HHS Region 1,2 wk ahead,Bin,percent,9.4,9.5,1.76010307664104e-05
HHS Region 1,2 wk ahead,Bin,percent,9.5,9.6,1.76010307664104e-05
HHS Region 1,2 wk ahead,Bin,percent,9.6,9.7,1.76010307664104e-05
HHS Region 1,2 wk ahead,Bin,percent,9.7,9.8,1.76010307664104e-05
HHS Region 1,2 wk ahead,Bin,percent,9.8,9.9,1.76010307664104e-05
HHS Region 1,2 wk ahead,Bin,percent,9.9,10.0,1.76010307664104e-05
HHS Region 1,2 wk ahead,Bin,percent,10.0,10.1,1.76010307664104e-05
HHS Region 1,2 wk ahead,Bin,percent,10.1,10.2,1.76010584696963e-05
HHS Region 1,2 wk ahead,Bin,percent,10.2,10.3,1.76010307664104e-05
HHS Region 1,2 wk ahead,Bin,percent,10.3,10.4,1.76010307664105e-05
HHS Region 1,2 wk ahead,Bin,percent,10.4,10.5,1.76010307664104e-05
HHS Region 1,2 wk ahead,Bin,percent,10.5,10.6,1.76010870124757e-05
HHS Region 1,2 wk ahead,Bin,percent,10.6,10.7,1.76010307664104e-05
HHS Region 1,2 wk ahead,Bin,percent,10.7,10.8,1.76010584696963e-05
HHS Region 1,2 wk ahead,Bin,percent,10.8,10.9,1.76010307664104e-05
HHS Region 1,2 wk ahead,Bin,percent,10.9,11.0,1.76010307664105e-05
HHS Region 1,2 wk ahead,Bin,percent,11.0,11.1,1.76010307664105e-05
HHS Region 1,2 wk ahead,Bin,percent,11.1,11.2,1.76010307664104e-05
HHS Region 1,2 wk ahead,Bin,percent,11.2,11.3,1.76010307664104e-05
HHS Region 1,2 wk ahead,Bin,percent,11.3,11.4,1.76010307664104e-05
HHS Region 1,2 wk ahead,Bin,percent,11.4,11.5,1.76010307664104e-05
HHS Region 1,2 wk ahead,Bin,percent,11.5,11.6,1.76010307664104e-05
HHS Region 1,2 wk ahead,Bin,percent,11.6,11.7,1.76010307664104e-05
HHS Region 1,2 wk ahead,Bin,percent,11.7,11.8,1.76010307664104e-05
HHS Region 1,2 wk ahead,Bin,percent,11.8,11.9,1.76010307664104e-05
HHS Region 1,2 wk ahead,Bin,percent,11.9,12.0,1.76010307664104e-05
HHS Region 1,2 wk ahead,Bin,percent,12.0,12.1,1.76010307664104e-05
HHS Region 1,2 wk ahead,Bin,percent,12.1,12.2,1.76010307664105e-05
HHS Region 1,2 wk ahead,Bin,percent,12.2,12.3,1.76010307664104e-05
HHS Region 1,2 wk ahead,Bin,percent,12.3,12.4,1.76010307664105e-05
HHS Region 1,2 wk ahead,Bin,percent,12.4,12.5,1.76010307664104e-05
HHS Region 1,2 wk ahead,Bin,percent,12.5,12.6,1.76010307664104e-05
HHS Region 1,2 wk ahead,Bin,percent,12.6,12.7,1.76010307664106e-05
HHS Region 1,2 wk ahead,Bin,percent,12.7,12.8,1.76010307664104e-05
HHS Region 1,2 wk ahead,Bin,percent,12.8,12.9,1.76010307664104e-05
HHS Region 1,2 wk ahead,Bin,percent,12.9,13.0,1.76010584696963e-05
HHS Region 1,2 wk ahead,Bin,percent,13.0,100.0,1.76013389025095e-05
HHS Region 1,3 wk ahead,Bin,percent,0.0,0.1,1.76010307745756e-05
HHS Region 1,3 wk ahead,Bin,percent,0.1,0.2,1.76010308022968e-05
HHS Region 1,3 wk ahead,Bin,percent,0.2,0.3,0.000972963053909621
HHS Region 1,3 wk ahead,Bin,percent,0.3,0.4,0.00323109147296886
HHS Region 1,3 wk ahead,Bin,percent,0.4,0.5,0.00598195287155797
HHS Region 1,3 wk ahead,Bin,percent,0.5,0.6,0.0109485999298456
HHS Region 1,3 wk ahead,Bin,percent,0.6,0.7,0.0199054154982709
HHS Region 1,3 wk ahead,Bin,percent,0.7,0.8,0.0229289961794025
HHS Region 1,3 wk ahead,Bin,percent,0.8,0.9,0.0345248220797911
HHS Region 1,3 wk ahead,Bin,percent,0.9,1.0,0.0409151521603307
HHS Region 1,3 wk ahead,Bin,percent,1.0,1.1,0.0540657175747077
HHS Region 1,3 wk ahead,Bin,percent,1.1,1.2,0.0732605810935763
HHS Region 1,3 wk ahead,Bin,percent,1.2,1.3,0.0772107573642634
HHS Region 1,3 wk ahead,Bin,percent,1.3,1.4,0.0822629787946872
HHS Region 1,3 wk ahead,Bin,percent,1.4,1.5,0.0809627281692713
HHS Region 1,3 wk ahead,Bin,percent,1.5,1.6,0.0792624665575757
HHS Region 1,3 wk ahead,Bin,percent,1.6,1.7,0.0743442757307478
HHS Region 1,3 wk ahead,Bin,percent,1.7,1.8,0.0689066818661075
HHS Region 1,3 wk ahead,Bin,percent,1.8,1.9,0.0667188697789104
HHS Region 1,3 wk ahead,Bin,percent,1.9,2.0,0.0480738737562396
HHS Region 1,3 wk ahead,Bin,percent,2.0,2.1,0.0391274489815511
HHS Region 1,3 wk ahead,Bin,percent,2.1,2.2,0.0306898447321381
HHS Region 1,3 wk ahead,Bin,percent,2.2,2.3,0.0192406738498316
HHS Region 1,3 wk ahead,Bin,percent,2.3,2.4,0.0145671947725511
HHS Region 1,3 wk ahead,Bin,percent,2.4,2.5,0.0131163727563903
HHS Region 1,3 wk ahead,Bin,percent,2.5,2.6,0.00970485252590688
HHS Region 1,3 wk ahead,Bin,percent,2.6,2.7,0.00556976856660314
HHS Region 1,3 wk ahead,Bin,percent,2.7,2.8,0.00505850594099485
HHS Region 1,3 wk ahead,Bin,percent,2.8,2.9,0.00342447990565984
HHS Region 1,3 wk ahead,Bin,percent,2.9,3.0,0.00268453255341503
HHS Region 1,3 wk ahead,Bin,percent,3.0,3.1,0.00180899775076521
HHS Region 1,3 wk ahead,Bin,percent,3.1,3.2,0.00107617902237588
HHS Region 1,3 wk ahead,Bin,percent,3.2,3.3,0.00130835869234159
HHS Region 1,3 wk ahead,Bin,percent,3.3,3.4,0.00108099406855589
HHS Region 1,3 wk ahead,Bin,percent,3.4,3.5,0.000120816914508789
HHS Region 1,3 wk ahead,Bin,percent,3.5,3.6,0.000981533162465245
HHS Region 1,3 wk ahead,Bin,percent,3.6,3.7,0.000330320988353035
HHS Region 1,3 wk ahead,Bin,percent,3.7,3.8,0.000350848960465098
HHS Region 1,3 wk ahead,Bin,percent,3.8,3.9,0.000470797944533151
HHS Region 1,3 wk ahead,Bin,percent,3.9,4.0,0.00040034182313668
HHS Region 1,3 wk ahead,Bin,percent,4.0,4.1,0.000191303328430267
HHS Region 1,3 wk ahead,Bin,percent,4.1,4.2,0.000437669845732234
HHS Region 1,3 wk ahead,Bin,percent,4.2,4.3,5.0360821655089e-05
HHS Region 1,3 wk ahead,Bin,percent,4.3,4.4,1.76011709664569e-05
HHS Region 1,3 wk ahead,Bin,percent,4.4,4.5,1.76011709664536e-05
HHS Region 1,3 wk ahead,Bin,percent,4.5,4.6,0.00029709561912866
HHS Region 1,3 wk ahead,Bin,percent,4.6,4.7,3.39657660989173e-05
HHS Region 1,3 wk ahead,Bin,percent,4.7,4.8,1.76011424236768e-05
HHS Region 1,3 wk ahead,Bin,percent,4.8,4.9,1.76010584743171e-05
HHS Region 1,3 wk ahead,Bin,percent,4.9,5.0,0.000210244526125363
HHS Region 1,3 wk ahead,Bin,percent,5.0,5.1,1.76010870170967e-05
HHS Region 1,3 wk ahead,Bin,percent,5.1,5.2,1.76010870171019e-05
HHS Region 1,3 wk ahead,Bin,percent,5.2,5.3,1.76010870170962e-05
HHS Region 1,3 wk ahead,Bin,percent,5.3,5.4,3.39656821495687e-05
HHS Region 1,3 wk ahead,Bin,percent,5.4,5.5,3.39657660989172e-05
HHS Region 1,3 wk ahead,Bin,percent,5.5,5.6,1.76010870170965e-05
HHS Region 1,3 wk ahead,Bin,percent,5.6,5.7,1.76010870170993e-05
HHS Region 1,3 wk ahead,Bin,percent,5.7,5.8,1.76313787026021e-05
HHS Region 1,3 wk ahead,Bin,percent,5.8,5.9,1.76010870170962e-05
HHS Region 1,3 wk ahead,Bin,percent,5.9,6.0,1.76011147203849e-05
HHS Region 1,3 wk ahead,Bin,percent,6.0,6.1,1.76010584743164e-05
HHS Region 1,3 wk ahead,Bin,percent,6.1,6.2,0.000210244469879295
HHS Region 1,3 wk ahead,Bin,percent,6.2,6.3,0.000419252504959522
HHS Region 1,3 wk ahead,Bin,percent,6.3,6.4,1.7601087017102e-05
HHS Region 1,3 wk ahead,Bin,percent,6.4,6.5,1.76010584743195e-05
HHS Region 1,3 wk ahead,Bin,percent,6.5,6.6,1.76010870170959e-05
HHS Region 1,3 wk ahead,Bin,percent,6.6,6.7,0.000210244469879295
HHS Region 1,3 wk ahead,Bin,percent,6.7,6.8,1.76011147203822e-05
HHS Region 1,3 wk ahead,Bin,percent,6.8,6.9,1.76010584743166e-05
HHS Region 1,3 wk ahead,Bin,percent,6.9,7.0,1.76010870170961e-05
HHS Region 1,3 wk ahead,Bin,percent,7.0,7.1,1.76010307710309e-05
HHS Region 1,3 wk ahead,Bin,percent,7.1,7.2,1.76011424236678e-05
HHS Region 1,3 wk ahead,Bin,percent,7.2,7.3,1.76010870170961e-05
HHS Region 1,3 wk ahead,Bin,percent,7.3,7.4,1.76010584743167e-05
HHS Region 1,3 wk ahead,Bin,percent,7.4,7.5,1.76010307710307e-05
